"Gene Symbol","p-value","FDR","Odd ratio","Number of interactions","microRNA 1","microRNA 2","microRNA 3","microRNA 4","microRNA 5","microRNA 6","microRNA 7","microRNA 8","microRNA 9","microRNA 10","microRNA 11"
"SRGAP1","0.208","0.773","0.424","2","hsa-miR-92b-5p","hsa-miR-6746-5p","","","","","","","","",""
"SRRD","0.292","0.773","0.537","2","hsa-miR-4419b","hsa-miR-575","","","","","","","","",""
"SRSF9","0.308","0.773","0.364","1","hsa-miR-1343-3p","","","","","","","","","",""
"SSBP2","0.369","0.773","0.721","3","hsa-miR-4419b","hsa-miR-1343-3p","hsa-miR-4258","","","","","","","",""
"SSR1","0.425","0.773","0.719","2","hsa-miR-6869-5p","hsa-miR-1343-3p","","","","","","","","",""
"SSU72","0.418","0.773","0.710","2","hsa-miR-4783-3p","hsa-miR-92a-2-5p","","","","","","","","",""
"ST3GAL2","0.320","0.773","0.381","1","hsa-miR-1307-3p","","","","","","","","","",""
"ST6GAL2","0.344","0.773","0.416","1","hsa-miR-125a-3p","","","","","","","","","",""
"ST6GALNAC3","0.231","0.773","0.260","1","hsa-miR-4732-5p","","","","","","","","","",""
"ST7L","0.271","0.773","0.312","1","hsa-miR-3180","","","","","","","","","",""
"STAC2","0.182","0.773","0.390","2","hsa-miR-4258","hsa-miR-125a-3p","","","","","","","","",""
"STAG2","0.244","0.773","0.277","1","hsa-miR-6869-5p","","","","","","","","","",""
"STAR","0.344","0.773","0.416","1","hsa-miR-6088","","","","","","","","","",""
"STARD13","0.344","0.773","0.416","1","hsa-miR-4276","","","","","","","","","",""
"STAT2","0.298","0.773","0.545","2","hsa-miR-8073","hsa-miR-4419b","","","","","","","","",""
"STAT5B","0.355","0.773","0.433","1","hsa-miR-3184-5p","","","","","","","","","",""
"STIM1","0.430","0.773","0.554","1","hsa-miR-3184-5p","","","","","","","","","",""
"STOML3","0.440","0.773","0.571","1","hsa-miR-92a-2-5p","","","","","","","","","",""
"STX1A","0.440","0.773","0.571","1","hsa-miR-128-1-5p","","","","","","","","","",""
"STX7","0.356","0.773","0.623","2","hsa-miR-6746-5p","hsa-miR-4419b","","","","","","","","",""
"SUMF2","0.227","0.773","0.450","2","hsa-miR-4419b","hsa-miR-1233-5p","","","","","","","","",""
"SURF4","0.425","0.773","0.719","2","hsa-miR-3940-5p","hsa-miR-575","","","","","","","","",""
"SYNGR2","0.246","0.773","0.476","2","hsa-miR-3184-5p","hsa-miR-125a-3p","","","","","","","","",""
"SYNPO2L","0.412","0.773","0.701","2","hsa-miR-575","hsa-miR-6880-3p","","","","","","","","",""
"SYNRG","0.208","0.773","0.424","2","hsa-miR-1307-3p","hsa-miR-4783-3p","","","","","","","","",""
"SYT15","0.332","0.773","0.398","1","hsa-miR-4419b","","","","","","","","","",""
"SYT7","0.394","0.773","0.675","2","hsa-miR-4258","hsa-miR-6088","","","","","","","","",""
"TACR3","0.201","0.773","0.416","2","hsa-miR-4276","hsa-miR-3184-5p","","","","","","","","",""
"TAGLN","0.420","0.773","0.537","1","hsa-miR-3184-5p","","","","","","","","","",""
"TARS2","0.217","0.773","0.242","1","hsa-miR-4532","","","","","","","","","",""
"TBC1D13","0.326","0.773","0.669","3","hsa-miR-1238-5p","hsa-miR-4481","hsa-miR-125a-3p","","","","","","","",""
"TBC1D4","0.231","0.773","0.260","1","hsa-miR-8069","","","","","","","","","",""
"TBXA2R","0.418","0.773","0.710","2","hsa-miR-4419b","hsa-miR-4787-3p","","","","","","","","",""
"TCEAL1","0.271","0.773","0.312","1","hsa-miR-663a","","","","","","","","","",""
"TCF23","0.406","0.773","0.693","2","hsa-miR-6746-5p","hsa-miR-4419b","","","","","","","","",""
"TCF3","0.182","0.773","0.390","2","hsa-miR-7110-5p","hsa-miR-92a-2-5p","","","","","","","","",""
"TCHHL1","0.175","0.773","0.190","1","hsa-miR-4481","","","","","","","","","",""
"TCOF1","0.388","0.773","0.485","1","hsa-miR-6857-5p","","","","","","","","","",""
"TECPR1","0.240","0.773","0.467","2","hsa-miR-1307-3p","hsa-miR-6088","","","","","","","","",""
"TERT","0.430","0.773","0.554","1","hsa-miR-6088","","","","","","","","","",""
"TEX9","0.388","0.773","0.485","1","hsa-miR-4687-5p","","","","","","","","","",""
"TGFB1","0.332","0.773","0.398","1","hsa-miR-663a","","","","","","","","","",""
"THAP1","0.198","0.773","0.514","3","hsa-miR-6746-5p","hsa-miR-4419b","hsa-miR-6088","","","","","","","",""
"THAP5","0.420","0.773","0.537","1","hsa-miR-6802-5p","","","","","","","","","",""
"TIMM29","0.230","0.773","0.554","3","hsa-miR-4532","hsa-miR-1307-3p","hsa-miR-575","","","","","","","",""
"TIMM8A","0.178","0.773","0.554","4","hsa-miR-125a-3p","hsa-miR-1343-3p","hsa-miR-6088","hsa-miR-4783-3p","","","","","","",""
"TIMM8B","0.344","0.773","0.416","1","hsa-miR-4675","","","","","","","","","",""
"TIMP1","0.320","0.773","0.381","1","hsa-miR-4481","","","","","","","","","",""
"TLL1","0.308","0.773","0.364","1","hsa-miR-6869-5p","","","","","","","","","",""
"TLR5","0.308","0.773","0.364","1","hsa-miR-3184-5p","","","","","","","","","",""
"TLR6","0.332","0.773","0.398","1","hsa-miR-6131","","","","","","","","","",""
"TMCO1","0.273","0.773","0.606","3","hsa-miR-125a-3p","hsa-miR-6746-5p","hsa-miR-4419b","","","","","","","",""
"TMED9","0.355","0.773","0.433","1","hsa-miR-4419b","","","","","","","","","",""
"TMEM106B","0.337","0.773","0.597","2","hsa-miR-4532","hsa-miR-4258","","","","","","","","",""
"TMEM11","0.440","0.773","0.571","1","hsa-miR-3184-5p","","","","","","","","","",""
"TMEM145","0.430","0.773","0.554","1","hsa-miR-4419b","","","","","","","","","",""
"TMEM154","0.189","0.773","0.502","3","hsa-miR-125a-3p","hsa-miR-6131","hsa-miR-6869-5p","","","","","","","",""
"TMEM170A","0.273","0.773","0.606","3","hsa-miR-6802-5p","hsa-miR-4419b","hsa-miR-6746-5p","","","","","","","",""
"TMEM181","0.420","0.773","0.537","1","hsa-miR-1343-3p","","","","","","","","","",""
"TMEM184B","0.249","0.773","0.577","3","hsa-miR-3184-5p","hsa-miR-4706","hsa-miR-6131","","","","","","","",""
"TMEM185B","0.271","0.773","0.312","1","hsa-miR-4419b","","","","","","","","","",""
"TMEM233","0.388","0.773","0.485","1","hsa-miR-4258","","","","","","","","","",""
"TMEM37","0.320","0.773","0.381","1","hsa-miR-125a-3p","","","","","","","","","",""
"TMEM54","0.366","0.773","0.450","1","hsa-miR-92a-2-5p","","","","","","","","","",""
"TMEM67","0.195","0.773","0.407","2","hsa-miR-4481","hsa-miR-8069","","","","","","","","",""
"TMEM69","0.244","0.773","0.277","1","hsa-miR-6857-5p","","","","","","","","","",""
"TMEM70","0.332","0.773","0.398","1","hsa-miR-8073","","","","","","","","","",""
"TMEM81","0.182","0.773","0.390","2","hsa-miR-92a-2-5p","hsa-miR-8069","","","","","","","","",""
"TMOD3","0.350","0.773","0.698","3","hsa-miR-4276","hsa-miR-6869-5p","hsa-miR-125a-3p","","","","","","","",""
"TNC","0.175","0.773","0.190","1","hsa-miR-4732-5p","","","","","","","","","",""
"TNFAIP8","0.332","0.773","0.398","1","hsa-miR-92a-2-5p","","","","","","","","","",""
"TNFRSF10A","0.195","0.773","0.407","2","hsa-miR-1238-5p","hsa-miR-4481","","","","","","","","",""
"TNNC1","0.175","0.773","0.190","1","hsa-miR-4732-5p","","","","","","","","","",""
"TOM1","0.388","0.773","0.485","1","hsa-miR-128-1-5p","","","","","","","","","",""
"TONSL","0.175","0.773","0.190","1","hsa-miR-1203","","","","","","","","","",""
"TOP3A","0.244","0.773","0.277","1","hsa-miR-6869-5p","","","","","","","","","",""
"TOR2A","0.226","0.773","0.548","3","hsa-miR-1343-3p","hsa-miR-4276","hsa-miR-8073","","","","","","","",""
"TP53INP2","0.320","0.773","0.381","1","hsa-miR-6131","","","","","","","","","",""
"TPD52L1","0.217","0.773","0.242","1","hsa-miR-8069","","","","","","","","","",""
"TPD52L3","0.344","0.773","0.416","1","hsa-miR-6805-5p","","","","","","","","","",""
"TPM2","0.410","0.773","0.519","1","hsa-miR-125a-3p","","","","","","","","","",""
"TPRG1L","0.381","0.773","0.658","2","hsa-miR-3940-5p","hsa-miR-1343-3p","","","","","","","","",""
"TPST2","0.399","0.773","0.502","1","hsa-miR-3184-5p","","","","","","","","","",""
"TRAF6","0.350","0.773","0.615","2","hsa-miR-6869-5p","hsa-miR-92a-2-5p","","","","","","","","",""
"TRAPPC10","0.324","0.773","0.580","2","hsa-miR-1233-5p","hsa-miR-6805-5p","","","","","","","","",""
"TRIB2","0.283","0.773","0.329","1","hsa-miR-6880-3p","","","","","","","","","",""
"TRIM44","0.318","0.773","0.571","2","hsa-miR-1343-3p","hsa-miR-7110-5p","","","","","","","","",""
"TRIM72","0.260","0.773","0.649","4","hsa-miR-6869-5p","hsa-miR-125a-3p","hsa-miR-1307-3p","hsa-miR-4532","","","","","","",""
"TRMT10B","0.430","0.773","0.554","1","hsa-miR-1307-3p","","","","","","","","","",""
"TRMT2B","0.259","0.773","0.493","2","hsa-miR-4419b","hsa-miR-6088","","","","","","","","",""
"TRUB2","0.345","0.773","0.693","3","hsa-miR-4419b","hsa-miR-4732-5p","hsa-miR-1343-3p","","","","","","","",""
"TSEN54","0.320","0.773","0.381","1","hsa-miR-8073","","","","","","","","","",""
"TSG101","0.355","0.773","0.433","1","hsa-miR-575","","","","","","","","","",""
"TSPAN15","0.204","0.773","0.225","1","hsa-miR-4419b","","","","","","","","","",""
"TTC22","0.399","0.773","0.502","1","hsa-miR-575","","","","","","","","","",""
"TTC38","0.399","0.773","0.502","1","hsa-miR-6088","","","","","","","","","",""
"TTC4","0.271","0.773","0.312","1","hsa-miR-125a-3p","","","","","","","","","",""
"TTC8","0.332","0.773","0.398","1","hsa-miR-125a-3p","","","","","","","","","",""
"TTC9C","0.337","0.773","0.597","2","hsa-miR-4481","hsa-miR-4532","","","","","","","","",""
"TTR","0.332","0.773","0.398","1","hsa-miR-6869-5p","","","","","","","","","",""
"TVP23C","0.211","0.773","0.593","4","hsa-miR-6746-5p","hsa-miR-4419b","hsa-miR-4787-3p","hsa-miR-8073","","","","","","",""
"TXNL4B","0.440","0.773","0.571","1","hsa-miR-7110-5p","","","","","","","","","",""
"TXNRD2","0.189","0.773","0.208","1","hsa-miR-4419b","","","","","","","","","",""
"UBA6","0.440","0.773","0.571","1","hsa-miR-8069","","","","","","","","","",""
"UBALD1","0.355","0.773","0.433","1","hsa-miR-7110-5p","","","","","","","","","",""
"UBALD2","0.344","0.773","0.416","1","hsa-miR-4675","","","","","","","","","",""
"UBE2V2","0.375","0.773","0.649","2","hsa-miR-6869-5p","hsa-miR-6088","","","","","","","","",""
"UBE2Z","0.400","0.773","0.684","2","hsa-miR-1238-5p","hsa-miR-4481","","","","","","","","",""
"UBFD1","0.388","0.773","0.485","1","hsa-miR-3184-5p","","","","","","","","","",""
"UBQLN4","0.388","0.773","0.485","1","hsa-miR-128-1-5p","","","","","","","","","",""
"UCK2","0.240","0.773","0.467","2","hsa-miR-6802-5p","hsa-miR-6088","","","","","","","","",""
"UFM1","0.220","0.773","0.442","2","hsa-miR-1343-3p","hsa-miR-8073","","","","","","","","",""
"UGGT2","0.296","0.773","0.346","1","hsa-miR-4532","","","","","","","","","",""
"ULBP3","0.394","0.773","0.675","2","hsa-miR-4787-3p","hsa-miR-4419b","","","","","","","","",""
"UMPS","0.208","0.773","0.424","2","hsa-miR-6746-5p","hsa-miR-4419b","","","","","","","","",""
"UNC13A","0.266","0.773","0.502","2","hsa-miR-6787-5p","hsa-miR-663a","","","","","","","","",""
"UNC5C","0.283","0.773","0.329","1","hsa-miR-4419b","","","","","","","","","",""
"UNC93B1","0.366","0.773","0.450","1","hsa-miR-4419b","","","","","","","","","",""
"UQCC3","0.271","0.773","0.312","1","hsa-miR-3180","","","","","","","","","",""
"URGCP-MRPS24","0.332","0.773","0.398","1","hsa-miR-4734","","","","","","","","","",""
"URM1","0.375","0.773","0.649","2","hsa-miR-3184-5p","hsa-miR-4419b","","","","","","","","",""
"UROS","0.332","0.773","0.398","1","hsa-miR-8073","","","","","","","","","",""
"USP12","0.377","0.773","0.467","1","hsa-miR-92a-2-5p","","","","","","","","","",""
"USP28","0.430","0.773","0.554","1","hsa-miR-3940-5p","","","","","","","","","",""
"USP42","0.377","0.773","0.467","1","hsa-miR-6088","","","","","","","","","",""
"UST","0.195","0.773","0.407","2","hsa-miR-1233-5p","hsa-miR-3184-5p","","","","","","","","",""
"VAMP1","0.366","0.773","0.450","1","hsa-miR-4419b","","","","","","","","","",""
"VAMP8","0.366","0.773","0.450","1","hsa-miR-4732-5p","","","","","","","","","",""
"VAT1","0.420","0.773","0.537","1","hsa-miR-6857-5p","","","","","","","","","",""
"VAV3","0.319","0.773","0.714","4","hsa-miR-6787-5p","hsa-miR-663a","hsa-miR-6784-5p","hsa-miR-4532","","","","","","",""
"VGLL4","0.285","0.773","0.528","2","hsa-miR-1233-5p","hsa-miR-4706","","","","","","","","",""
"VIPR1","0.189","0.773","0.208","1","hsa-miR-3940-5p","","","","","","","","","",""
"VMA21","0.272","0.773","0.511","2","hsa-miR-1233-5p","hsa-miR-4648","","","","","","","","",""
"VMAC","0.271","0.773","0.312","1","hsa-miR-125a-3p","","","","","","","","","",""
"VPS39","0.308","0.773","0.364","1","hsa-miR-1233-5p","","","","","","","","","",""
"VSIG2","0.332","0.773","0.398","1","hsa-miR-1307-3p","","","","","","","","","",""
"VSTM4","0.170","0.773","0.372","2","hsa-miR-1307-3p","hsa-miR-4532","","","","","","","","",""
"VWC2","0.175","0.773","0.190","1","hsa-miR-1307-3p","","","","","","","","","",""
"WBP2","0.172","0.773","0.479","3","hsa-miR-1343-3p","hsa-miR-663a","hsa-miR-6787-5p","","","","","","","",""
"WDR41","0.217","0.773","0.242","1","hsa-miR-125a-3p","","","","","","","","","",""
"WDR59","0.344","0.773","0.416","1","hsa-miR-4258","","","","","","","","","",""
"WDR76","0.377","0.773","0.467","1","hsa-miR-575","","","","","","","","","",""
"WDR91","0.320","0.773","0.381","1","hsa-miR-6131","","","","","","","","","",""
"WDR92","0.189","0.773","0.502","3","hsa-miR-575","hsa-miR-1307-3p","hsa-miR-4532","","","","","","","",""
"WIPI2","0.399","0.773","0.502","1","hsa-miR-575","","","","","","","","","",""
"WISP3","0.366","0.773","0.450","1","hsa-miR-6131","","","","","","","","","",""
"WNT3","0.410","0.773","0.519","1","hsa-miR-125a-3p","","","","","","","","","",""
"WSCD1","0.175","0.773","0.190","1","hsa-miR-3180","","","","","","","","","",""
"XPNPEP3","0.305","0.773","0.554","2","hsa-miR-6746-5p","hsa-miR-575","","","","","","","","",""
"XRCC5","0.332","0.773","0.398","1","hsa-miR-92a-2-5p","","","","","","","","","",""
"YARS","0.362","0.773","0.632","2","hsa-miR-6857-5p","hsa-miR-6088","","","","","","","","",""
"YIPF2","0.320","0.773","0.381","1","hsa-miR-4706","","","","","","","","","",""
"YIPF5","0.366","0.773","0.450","1","hsa-miR-1307-3p","","","","","","","","","",""
"YPEL1","0.388","0.773","0.485","1","hsa-miR-125a-3p","","","","","","","","","",""
"YWHAE","0.359","0.773","0.710","3","hsa-miR-4276","hsa-miR-1233-5p","hsa-miR-3184-5p","","","","","","","",""
"ZBED9","0.296","0.773","0.346","1","hsa-miR-1233-5p","","","","","","","","","",""
"ZBTB24","0.410","0.773","0.519","1","hsa-miR-1343-3p","","","","","","","","","",""
"ZBTB3","0.388","0.773","0.667","2","hsa-miR-4734","hsa-miR-4532","","","","","","","","",""
"ZBTB46","0.282","0.773","0.618","3","hsa-miR-128-1-5p","hsa-miR-3184-5p","hsa-miR-7110-5p","","","","","","","",""
"ZBTB8B","0.203","0.773","0.584","4","hsa-miR-125a-3p","hsa-miR-8073","hsa-miR-1343-3p","hsa-miR-4419b","","","","","","",""
"ZC2HC1C","0.366","0.773","0.450","1","hsa-miR-8073","","","","","","","","","",""
"ZC3H10","0.204","0.773","0.225","1","hsa-miR-125a-3p","","","","","","","","","",""
"ZDHHC8","0.308","0.773","0.364","1","hsa-miR-4419b","","","","","","","","","",""
"ZER1","0.176","0.773","0.381","2","hsa-miR-1233-5p","hsa-miR-92a-2-5p","","","","","","","","",""
"ZFP14","0.273","0.773","0.606","3","hsa-miR-6802-5p","hsa-miR-3940-5p","hsa-miR-6880-3p","","","","","","","",""
"ZFP30","0.356","0.773","0.623","2","hsa-miR-7110-5p","hsa-miR-4532","","","","","","","","",""
"ZFP36","0.233","0.773","0.459","2","hsa-miR-4481","hsa-miR-92a-2-5p","","","","","","","","",""
"ZFP37","0.244","0.773","0.277","1","hsa-miR-6869-5p","","","","","","","","","",""
"ZIK1","0.244","0.773","0.277","1","hsa-miR-4732-5p","","","","","","","","","",""
"ZMAT5","0.420","0.773","0.537","1","hsa-miR-3184-5p","","","","","","","","","",""
"ZMYM4","0.308","0.773","0.364","1","hsa-miR-4258","","","","","","","","","",""
"ZNF141","0.430","0.773","0.554","1","hsa-miR-4419b","","","","","","","","","",""
"ZNF212","0.355","0.773","0.433","1","hsa-miR-575","","","","","","","","","",""
"ZNF215","0.258","0.773","0.294","1","hsa-miR-5572","","","","","","","","","",""
"ZNF234","0.258","0.773","0.294","1","hsa-miR-8073","","","","","","","","","",""
"ZNF236","0.377","0.773","0.467","1","hsa-miR-4732-5p","","","","","","","","","",""
"ZNF281","0.431","0.773","0.727","2","hsa-miR-5572","hsa-miR-6857-5p","","","","","","","","",""
"ZNF37A","0.332","0.773","0.398","1","hsa-miR-125a-3p","","","","","","","","","",""
"ZNF383","0.337","0.773","0.597","2","hsa-miR-4732-5p","hsa-miR-6746-5p","","","","","","","","",""
"ZNF43","0.195","0.773","0.407","2","hsa-miR-125a-3p","hsa-miR-4419b","","","","","","","","",""
"ZNF436","0.410","0.773","0.519","1","hsa-miR-7110-5p","","","","","","","","","",""
"ZNF467","0.258","0.773","0.294","1","hsa-miR-7110-5p","","","","","","","","","",""
"ZNF471","0.204","0.773","0.225","1","hsa-miR-575","","","","","","","","","",""
"ZNF488","0.308","0.773","0.364","1","hsa-miR-1343-3p","","","","","","","","","",""
"ZNF517","0.271","0.773","0.312","1","hsa-miR-125a-3p","","","","","","","","","",""
"ZNF519","0.410","0.773","0.519","1","hsa-miR-125a-3p","","","","","","","","","",""
"ZNF554","0.437","0.773","0.736","2","hsa-miR-4532","hsa-miR-6131","","","","","","","","",""
"ZNF561","0.176","0.773","0.381","2","hsa-miR-92a-2-5p","hsa-miR-1307-3p","","","","","","","","",""
"ZNF587B","0.175","0.773","0.190","1","hsa-miR-4276","","","","","","","","","",""
"ZNF607","0.425","0.773","0.719","2","hsa-miR-6131","hsa-miR-6088","","","","","","","","",""
"ZNF609","0.203","0.773","0.519","3","hsa-miR-1203","hsa-miR-3184-5p","hsa-miR-8069","","","","","","","",""
"ZNF614","0.308","0.773","0.364","1","hsa-miR-125a-3p","","","","","","","","","",""
"ZNF626","0.344","0.773","0.416","1","hsa-miR-1343-3p","","","","","","","","","",""
"ZNF639","0.208","0.773","0.424","2","hsa-miR-6746-5p","hsa-miR-4419b","","","","","","","","",""
"ZNF641","0.431","0.773","0.727","2","hsa-miR-125a-3p","hsa-miR-4419b","","","","","","","","",""
"ZNF652","0.244","0.773","0.632","4","hsa-miR-1238-5p","hsa-miR-4481","hsa-miR-1307-3p","hsa-miR-1228-5p","","","","","","",""
"ZNF655","0.410","0.773","0.519","1","hsa-miR-1307-3p","","","","","","","","","",""
"ZNF680","0.410","0.773","0.519","1","hsa-miR-575","","","","","","","","","",""
"ZNF681","0.331","0.773","0.589","2","hsa-miR-6746-5p","hsa-miR-4419b","","","","","","","","",""
"ZNF695","0.356","0.773","0.623","2","hsa-miR-1307-3p","hsa-miR-4419b","","","","","","","","",""
"ZNF699","0.356","0.773","0.623","2","hsa-miR-125a-3p","hsa-miR-4419b","","","","","","","","",""
"ZNF703","0.321","0.773","0.664","3","hsa-miR-1233-5p","hsa-miR-4648","hsa-miR-92a-2-5p","","","","","","","",""
"ZNF708","0.403","0.773","0.762","3","hsa-miR-6869-5p","hsa-miR-125a-3p","hsa-miR-6088","","","","","","","",""
"ZNF749","0.249","0.773","0.577","3","hsa-miR-4419b","hsa-miR-1228-5p","hsa-miR-8073","","","","","","","",""
"ZNF799","0.343","0.773","0.606","2","hsa-miR-92a-2-5p","hsa-miR-7110-5p","","","","","","","","",""
"ZNF8","0.356","0.773","0.623","2","hsa-miR-92a-2-5p","hsa-miR-6131","","","","","","","","",""
"ZNF805","0.326","0.773","0.669","3","hsa-miR-4276","hsa-miR-4419b","hsa-miR-3184-5p","","","","","","","",""
"ZNF841","0.271","0.773","0.312","1","hsa-miR-1307-3p","","","","","","","","","",""
"ZNF853","0.175","0.773","0.190","1","hsa-miR-8069","","","","","","","","","",""
"ZNF891","0.430","0.773","0.554","1","hsa-miR-4419b","","","","","","","","","",""
"ZNF91","0.388","0.773","0.485","1","hsa-miR-4532","","","","","","","","","",""
"ZSWIM1","0.343","0.773","0.606","2","hsa-miR-6746-5p","hsa-miR-4419b","","","","","","","","",""
"ZSWIM7","0.271","0.773","0.312","1","hsa-miR-8073","","","","","","","","","",""
"CBX5","0.440","0.773","0.808","3","hsa-miR-1343-3p","hsa-miR-6746-5p","hsa-miR-6857-5p","","","","","","","",""
"ACACA","0.443","0.774","0.745","2","hsa-miR-1343-3p","hsa-miR-92a-2-5p","","","","","","","","",""
